,Interactor_A_ID,Interactor_B_ID
1139,STM3435,STM4151
1140,STM0477,STM3391
1141,STM1840,STM4456
1142,STM0817,STM2421
1143,STM3445,STM3835
1144,STM1394,STM1631
1145,STM0276,STM0294
1146,STM2415,STM3481
1147,STM3429,STM3434
1148,STM2870,STM2875
1149,STM1250,STM3101
1150,STM2037,STM2455
1151,STM2805,STM2808
1152,STM3424,STM3436
1153,STM1189,STM1986
1154,STM2924,STM4290
1155,STM1391,STM1422
1156,STM0449,STM1753
1157,STM2119,STM4022
1158,STM3284,STM4193
1159,STM1127,STM1862
1160,STM1246,STM1259
1161,STM3161,STM4408
1162,STM0225,STM0961
1163,STM0208,STM1663
1164,STM1246,STM2874
1165,STM2118,STM2271
1166,STM1107,STM2178
1167,STM2466,STM2467
1168,STM3158,STM3506
1169,STM2863,STM3764
1170,STM3526,STM4087
1171,STM3918,STM3920
1172,STM1051,STM1549
1173,STM2829,STM3001
1174,STM3029.S,STM3897
1175,STM2369,STM4344
1176,STM1419,STM1914
1177,STM3025.1N,STM4316
1178,STM4492,STM4493
1179,STM0549,STM1955
1180,STM2110,STM4225
1181,STM0978,STM2670
1182,STM1729,STM1730
1183,STM2231,STM2232
1184,STM3824,STM4481
1185,STM1795,STM3102
1186,STM0608,STM4125
1187,STM0614,STM3591
1188,STM1224,STM2874
1189,STM2924,STM3296
1190,STM2118,STM3919
1191,STM1104,STM1107
1192,STM2444,STM3699
1193,STM1180,STM1973
1194,STM3727,STM4150
1195,STM3618,STM3620
1196,STM1348,STM3018
1197,STM2237,STM2241
1198,STM1752,STM3711
1199,STM2604,STM4498
1200,STM0508,STM3171
1201,STM2862,STM2864
1202,STM2888,STM3758
1203,STM1168,STM2174
1204,STM0408,STM2677
1205,STM0522,STM1426
1206,STM1914,STM1973
1207,STM3608,STM3609
1208,STM1405,STM1406
1209,STM0670,STM2538
1210,STM1637,STM3119
1211,STM2114,STM2801
1212,STM2040,STM2063
1213,STM1133,STM2149
1214,STM3014,STM3909
1215,STM2642,STM3454
1216,STM0591,STM0599
1217,STM1971,STM1973
1218,STM0974,STM1749
1219,STM3964,STM4099
1220,STM2938,STM3521
1221,STM1275,STM4423
1222,STM0558,STM1657
1223,STM3239,STM3392
1224,STM0351,STM2685
1225,STM2557,STM2560
1226,STM1033,STM2745
1227,STM4291,STM4292
1228,STM1093,STM1094
1229,STM1753,STM1776
1230,STM0642,STM1291
1231,STM1925,STM2924
1232,STM0902,STM2630
1233,STM2554,STM2641
1234,STM1182,STM3154
1235,STM1246,STM1392
1236,STM0621,STM3352
1237,STM2227,STM4488
1238,STM3304,STM3345
1239,STM2287,STM2945
1240,STM0113,STM2077
1241,STM0395,STM0396
1242,STM1789,STM3150
1243,STM1898,STM4359
1244,STM2026,STM2032
1245,STM1043,STM2587
1246,STM0388,STM1683
1247,STM0447,STM4146
1248,STM1862,STM4286
1249,STM2368,STM3843
1250,STM2868,STM2895
1251,STM1083,STM2270
1252,STM0808,STM4547
1253,STM0387,STM3046
1254,STM4526,STM4583
1255,STM0902,STM4057
1256,STM0104,STM4297
1257,STM3753,STM4497
1258,STM0628,STM3957
1259,STM2638,STM3568
1260,STM1380,STM4359
1261,STM1053,STM2741
1262,STM2670,STM2992
1263,STM2082,STM2095
1264,STM1868A,STM3869
1265,STM4038,STM4045
1266,STM4488,STM4520
1267,STM0680,STM3877
1268,STM2871,STM2884
1269,STM1128,STM3337
1270,STM1855,STM2780
1271,STM0012,STM2330
1272,STM0293,STM4449
1273,STM1432,STM3273
1274,STM0481,STM4392
1275,STM0731,STM2586
1276,STM1032,STM2809
1277,STM1546,STM2705
1278,STM1255,STM2617
1279,STM1624,STM2089
1280,STM0933,STM3056
1281,STM2423,STM4196
1282,STM2204,STM3967
1283,STM0731,STM1296
1284,STM1986,STM3935
1285,STM1538,STM1790
1286,STM3441,STM4393
1287,STM2887,STM2893
1288,STM2740,STM2741
1289,STM0445,STM1220
1290,STM1300,STM1340
1291,STM0223,STM2640
1292,STM0892,STM4066
1293,STM2236,STM2741
1294,STM1903,STM1904
1295,STM4316,STM4317
1296,STM2136,STM2784
1297,STM1175,STM1971
1298,STM3943,STM4399
1299,STM0358.S,STM3044
1300,STM3431,STM3439
1301,STM1931,STM3018
1302,STM2152,STM4195
1303,STM2916,STM2918
1304,STM1712,STM4425
1305,STM2457,STM2468
1306,STM0896,STM0897
1307,STM1459,STM3118
1308,STM2993,STM3042
1309,STM0264,STM3110
1310,STM2706,STM2774
1311,STM1961,STM1968
1312,STM1364,STM4268
1313,STM2100,STM2113
1314,STM3022,STM4436
1315,STM0207,STM2817
1316,STM2055,STM2467
1317,STM2021,STM2023
1318,STM2396,STM4174
1319,STM1369,STM2576
1320,STM1355,STM3667
1321,STM0133,STM0136
1322,STM2066,STM2241
1323,STM3424,STM3438
1324,STM2683,STM3725
1325,STM2020,STM2032
1326,STM2840,STM4367
1327,STM1724,STM3905
1328,STM0287,STM0449
1329,STM1920,STM1969
1330,STM4300,STM4325
1331,STM3186,STM4586
1332,STM2829,STM3210
1333,STM0577,STM4535
1334,STM0615,STM1610
1335,STM0579,STM4108
1336,STM1881,STM1882
1337,STM0965,STM2285
1338,STM1558,STM1559
1339,STM2398,STM3790
1340,STM1171,STM1177
1341,STM3256,STM3827
1342,STM2805,STM2807
1343,STM0593,STM2228
1344,STM3025,STM3029.S
1345,STM2646,STM2665
1346,STM3286,STM4152
1347,STM0473,STM1955
1348,STM4246,STM4543
1349,STM3304,STM3429
1350,STM3056,STM3978
1351,STM0888,STM0890
1352,STM0288,STM0290
1353,STM0125,STM0221
1354,STM0277,STM0278
1355,STM3838,STM4153
1356,STM0293,STM1111
1357,STM3186,STM3390
1358,STM1473,STM4268
1359,STM2106,STM2116
1360,STM2877,STM2883
1361,STM2066,STM2876
1362,STM1935,STM4167
1363,STM0228,STM3712
1364,STM3448,STM4525
1365,STM1185,STM2581
1366,STM1657,STM2528
1367,STM0590,STM1737
1368,STM0817,STM0819
1369,STM3699,STM3713
1370,STM2887,STM2892
1371,STM3186,STM3835
1372,STM1707,STM3001
1373,STM1982,STM4224
1374,STM0514,STM2771
1375,STM3296,STM4364
1376,STM1354,STM2156
1377,STM2562,STM3140
1378,STM0329,STM3904
1379,STM0972,STM2885
1380,STM0084,STM0511
1381,STM1946,STM2829
1382,STM1094,STM2874
1383,STM0236,STM0428
1384,STM3777,STM4033
1385,STM2643,STM3297
1386,STM0308,STM1077
1387,STM1472,STM4292
1388,STM3764,STM4364
1389,STM1528,STM1950
1390,STM2884,STM2895
1391,STM2101,STM4225
1392,STM3421,STM3433
1393,STM1189,STM1190
1394,STM0377,STM1250
1395,STM1358,STM3486
1396,STM2897,STM4260
1397,STM0081,STM4417
1398,STM2073,STM2077
1399,STM2076,STM2933
1400,STM2883,STM2898
1401,STM0349,STM1407
1402,STM2872,STM2873
1403,STM3355,STM3356
1404,STM0699,STM3521
1405,STM2112,STM2115
1406,STM1886,STM4425
1407,STM1895,STM2994
1408,STM2777,STM2875
1409,STM0592,STM3774
1410,STM1971,STM1976
1411,STM0466,STM3199
1412,STM1391,STM1393
1413,STM1391,STM1444
1414,STM0844,STM3255
1415,STM0517,STM2694
1416,STM1814,STM3571
1417,STM2313,STM3964
1418,STM3699,STM3977
1419,STM3014,STM3415
1420,STM2884,STM2899
1421,STM2456,STM2468
1422,STM0557,STM2227
1423,STM1121,STM3392
1424,STM1166,STM3544
1425,STM3448,STM4526
1426,STM0450,STM2771
1427,STM0486,STM2829
1428,STM1914,STM2894
1429,STM4302,STM4305.S
1430,STM0586,STM4498
1431,STM2035,STM2050
1432,STM1322,STM2927
1433,STM1257,STM2258
1434,STM2241,STM2878
1435,STM4258,STM4418
1436,STM3013,STM4123
1437,STM3707,STM4291
1438,STM0374,STM2395
1439,STM0995,STM4337
1440,STM0484,STM3835
1441,STM0994,STM1714
1442,STM1657,STM1916
1443,STM0757,STM1293
1444,STM1658,STM2401
1445,STM2297,STM4286
1446,STM0760,STM1725
1447,STM2272,STM4265
1448,STM2425,STM2636
1449,STM2924,STM4329
1450,STM1024,STM2425
1451,STM0907,STM2236
1452,STM3416,STM3437
1453,STM1183,STM1981
1454,STM1176,STM1974
1455,STM0894,STM4497
1456,STM0126,STM4137
1457,STM1913,STM1968
1458,STM0305,STM4497
1459,STM2692,STM2774
1460,STM2924,STM3590
1461,STM1171,STM1913
1462,STM1272,STM2860
1463,STM3423,STM3424
1464,STM2269,STM2273
1465,STM1598,STM2640
1466,STM2871,STM2899
1467,STM2126,STM2685
1468,STM2924,STM4265
1469,STM1252,STM3180
1470,STM2160,STM4243
1471,STM3617,STM3636
1472,STM2861,STM3062
1473,STM0026,STM0308
1474,STM2795,STM4486
1475,STM2992,STM3360
1476,STM4436,STM4437
1477,STM3123,STM3827
1478,STM2954.1n,STM4032.2N
1479,STM2344,STM4214
1480,STM0590,STM0594
1481,STM0351,STM2126
1482,STM1053,STM2739
1483,STM0822,STM4337
1484,STM0906,STM2706
1485,STM3219,STM4274
1486,STM0433,STM4160
1487,STM2939,STM3521
1488,STM1997,STM3042
1489,STM0835,STM2864
1490,STM0336,STM3100
1491,STM0894,STM3098
1492,STM0209,STM0999
1493,STM0940,STM1445
1494,STM3244,STM3905
1495,STM3609,STM3616
1496,STM1875,STM2127
1497,STM1382,STM4261
1498,STM0796,STM3509
1499,STM2924,STM4237
1500,STM2084,STM2096
1501,STM1279,STM3504
1502,STM1728,STM3269
1503,STM4421,STM4433
1504,STM1656,STM4061
1505,STM1668,STM1670
1506,STM0669,STM0814
1507,STM2457,STM2460
1508,STM1855,STM2882
1509,STM0571,STM3827
1510,STM0343,STM2215
1511,STM0477,STM2481
1512,STM0728,STM3484
1513,STM0702,STM2270
1514,STM1646,STM4325
1515,STM2019,STM2340
1516,STM0066,STM1707
1517,STM0493,STM1425
1518,STM0413,STM0774
1519,STM2397,STM3788
1520,STM3918,STM3926
1521,STM3924,STM3925
1522,STM4494,STM4496
1523,STM2530,STM3019
1524,STM0889,STM0891
1525,STM3904,STM4123
1526,STM1252,STM2187
1527,STM1973,STM1981
1528,STM4017,STM4019
1529,STM0831,STM2777
1530,STM0622,STM1103
1531,STM3761,STM4261
1532,STM1974,STM2771
1533,STM2872,STM2897
1534,STM2344,STM2721
1535,STM3827,STM4426
1536,STM1545,STM4110
1537,STM0760,STM1163
1538,STM1875,STM3006
1539,STM1960,STM3501
1540,STM0592,STM0594
1541,STM2271,STM2924
1542,STM4323,STM4324
1543,STM1704,STM4025
1544,STM1133,STM3251
1545,STM0630,STM2863
1546,STM2050,STM2051
1547,STM0577,STM1133
1548,STM0671,STM2276
1549,STM0870,STM1658
1550,STM0462,STM0463
1551,STM1897,STM2773
1552,STM0835,STM3190
1553,STM2873,STM2878
1554,STM0092,STM2488
1555,STM3025,STM4313
1556,STM1946,STM4254
1557,STM4196,STM4337
1558,STM0474,STM2587
1559,STM1403,STM2780
1560,STM1190,STM2068
1561,STM1953,STM4568
1562,STM1098,STM1703
1563,STM0449,STM4361
1564,STM3142,STM3145
1565,STM3005,STM3838
1566,STM0104,STM3515
1567,STM0792,STM2588
1568,STM2406,STM2980
1569,STM1405,STM2884
1570,STM0621,STM3351
1571,STM3267,STM3810
1572,STM2083,STM2087
1573,STM2805,STM4399
1574,STM0272,STM0292
1575,STM1351,STM4550
1576,STM2101,STM2407
1577,STM3294,STM3861
1578,STM2432,STM4425
1579,STM0104,STM0999
1580,STM2052,STM2460
1581,STM0231,STM3951
1582,STM0012,STM1070
1583,STM3182,STM4108
1584,STM2617,STM2694
1585,STM1693,STM1696
1586,STM0338,STM0552
1587,STM1177,STM2371
1588,STM0543,STM2515
1589,STM0136,STM3701
1590,STM0970,STM2196
1591,STM3448,STM4583
1592,STM4137,STM4529
1593,STM2313,STM2371
1594,STM0803,STM1256
1595,STM0063,STM3020
1596,STM2464,STM3272
1597,STM2102,STM3929
1598,STM1447,STM3264
1599,STM2080,STM2296
1600,STM2379,STM3874
1601,STM0057,STM0344
1602,STM0872,STM4265
1603,STM1203,STM4425
1604,STM2360,STM4534
1605,STM4522,STM4527
1606,STM2757,STM4221
1607,STM0699,STM4203
1608,STM4455,STM4456
1609,STM1913,STM1981
1610,STM0596,STM1938
1611,STM1934,STM4253
1612,STM2876,STM2877
1613,STM1333,STM3481
1614,STM0292,STM3779
1615,STM0092,STM3568
1616,STM0341,STM1880
1617,STM1173,STM1970
1618,STM2013,STM4395
1619,STM1419,STM1420
1620,STM0736,STM0737
1621,STM0611,STM1634
1622,STM1525,STM2150
1623,STM0194,STM4167
1624,STM4587,STM4600
1625,STM2871,STM2893
1626,STM1342,STM4230
1627,STM2973,STM3164
1628,STM2092,STM3918
1629,STM1431,STM4167
1630,STM0810,STM2079
1631,STM0480,STM0742
1632,STM3061,STM3223
1633,STM2036,STM2051
1634,STM1344,STM3619
1635,STM0062,STM1265
1636,STM3843,STM4349
1637,STM0012,STM3448
1638,STM3869,STM3871
1639,STM2951,STM3953
1640,STM1142,STM1144
1641,STM0730,STM0772
1642,STM1753,STM2640
1643,STM2038,STM2049
1644,STM2254,STM3815
1645,STM2660,STM3568
1646,STM1752,STM3448
1647,STM0517,STM0529
1648,STM0802,STM0846
1649,STM1251,STM2438
1650,STM4488,STM4497
1651,STM1922,STM1977
1652,STM0446,STM0935
1653,STM1469,STM4055
1654,STM1882,STM3025
1655,STM2270,STM4291
1656,STM0426,STM0432
1657,STM2710,STM3030
1658,STM4521,STM4523
1659,STM2152,STM4540.S
1660,STM3453,STM3455
1661,STM1657,STM3151
1662,STM3897,STM3899
1663,STM0418,STM4148
1664,STM1189,STM3935
1665,STM1950,STM4361
1666,STM0758,STM4061
1667,STM0798,STM1453
1668,STM2706,STM4219.S
1669,STM1164,STM1561
1670,STM2084,STM2086
1671,STM2053,STM2463
1672,STM1641,STM2528
1673,STM1554,STM4195
1674,STM0395,STM3951
1675,STM2933,STM4578
1676,STM1409,STM2876
1677,STM2503,STM2586
1678,STM0095,STM4193
1679,STM0938,STM1495
1680,STM1395,STM1403
1681,STM2691,STM2694
1682,STM0704,STM1458
1683,STM1557,STM2074
1684,STM0413,STM0999
1685,STM0118,STM0410
1686,STM1255,STM1669
1687,STM1898,STM3005
1688,STM1391,STM1751
1689,STM0774,STM0776
1690,STM3824,STM4303
1691,STM1577,STM1761
1692,STM0626,STM3602
1693,STM2081,STM2104
1694,STM0699,STM0894
1695,STM2430,STM2946
1696,STM0438,STM1228
1697,STM0621,STM1103
1698,STM0012,STM3835
1699,STM0703,STM1927
1700,STM1164,STM2174
1701,STM2876,STM2882
1702,STM2453,STM2718
1703,STM3256,STM4195
1704,STM3668,STM4187
1705,STM4309,STM4315
1706,STM0864,STM1504
1707,STM1813,STM1947
1708,STM0793,STM1489
1709,STM1005,STM4417
1710,STM1788,STM1791
1711,STM0641,STM3735
1712,STM1969,STM1970
1713,STM3845,STM4436
1714,STM1751,STM1956
1715,STM3640,STM4592
1716,STM1950,STM3178
1717,STM2362,STM4068
1718,STM4129,STM4130
1719,STM0940,STM0951
1720,STM0765,STM1635
1721,STM1667,STM1668
1722,STM2946,STM3161
1723,STM2848,STM2850
1724,STM1634,STM2538
1725,STM0366,STM4379
1726,STM0970,STM1749
1727,STM3422,STM3426
1728,STM0367,STM2038
1729,STM0625,STM1457
1730,STM1342,STM1344
1731,STM1782,STM4263
1732,STM2064,STM2698
1733,STM1517,STM4400
1734,STM2694,STM2769
1735,STM0354,STM3308
1736,STM0081,STM3123
1737,STM2083,STM2092
1738,STM3354,STM3358
1739,STM2030,STM2036
1740,STM1797,STM2916
1741,STM2384,STM3401
1742,STM3263,STM3616
1743,STM2676,STM3344
1744,STM2924,STM4060
1745,STM0785,STM0815
1746,STM3123,STM3784
1747,STM2871,STM2898
1748,STM1751,STM3014
1749,STM2877,STM2892
1750,STM3210,STM4153
1751,STM0647,STM0654
1752,STM2110,STM2801
1753,STM3216,STM3636
1754,STM0104,STM4237
1755,STM1153,STM4147
1756,STM2039,STM2051
1757,STM0313,STM2829
1758,STM1723,STM4360
1759,STM0275.s,STM1265
1760,STM1189,STM2564
1761,STM0550,STM0551
1762,STM0595,STM2199
1763,STM2155,STM2522
1764,STM0202,STM4456
1765,STM1998,STM2828
1766,STM1925,STM1981
1767,STM0816,STM4173
1768,STM2461,STM2468
1769,STM1723,STM3905
1770,STM0990,STM4486
1771,STM0063,STM0891
1772,STM0592,STM0593
1773,STM2020,STM2026
1774,STM0622,STM3351
1775,STM2983,STM3264
1776,STM0793,STM4138
1777,STM0584,STM0596
1778,STM1044,STM1431
1779,STM0276,STM0288
1780,STM1274,STM3202
1781,STM0395,STM2993
1782,STM2679,STM4067
1783,STM0415,STM0416
1784,STM2829,STM4425
1785,STM3034,STM4498
1786,STM0731,STM1548.s
1787,STM0193,STM1340
1788,STM0697,STM1329
1789,STM0833,STM4361
1790,STM1380,STM2723
1791,STM2867,STM2884
1792,STM1998,STM3951
1793,STM0385,STM1142
1794,STM1380,STM3022
1795,STM1164,STM1993
1796,STM1121,STM1599
1797,STM1458,STM1461.S
1798,STM1118,STM1819
1799,STM0697,STM3266
1800,STM3703,STM3926
1801,STM1825,STM4578
1802,STM1189,STM4003
1803,STM1805,STM3219
1804,STM0113,STM3903
1805,STM2335,STM3735
1806,STM1150,STM1151
1807,STM1683,STM2669
1808,STM0902,STM2710
1809,STM0082,STM4389
1810,STM0183,STM0583
1811,STM2043,STM2058
1812,STM0768,STM4568
1813,STM3843,STM4362
1814,STM0292,STM1127
1815,STM1395,STM1399
1816,STM0313,STM2684
1817,STM1706,STM3572
1818,STM2777,STM2840
1819,STM0894,STM2267
1820,STM0153,STM0154
1821,STM2462,STM2466
1822,STM0061,STM3150
1823,STM1418,STM1422
1824,STM1125,STM4298
1825,STM3795,STM3905
1826,STM2757,STM2770
1827,STM2867,STM2876
1828,STM0659,STM1112
1829,STM1393,STM1406
1830,STM0577,STM0727
1831,STM0933,STM4030.S
1832,STM2841,STM4172
1833,STM1204,STM3486
1834,STM2428,STM3060
1835,STM1634,STM1731
1836,STM2102,STM4017
1837,STM2743,STM4547
1838,STM0697,STM3897
1839,STM1392,STM1401
1840,STM0710,STM2282
1841,STM3056,STM3057
1842,STM3793,STM3925
1843,STM3418,STM3437
1844,STM0786,STM1964
1845,STM1814,STM2428
1846,STM2784,STM2785
1847,STM0999,STM3448
1848,STM1340,STM1341
1849,STM0802,STM1256
1850,STM1090,STM1092
1851,STM0131,STM4093
1852,STM2123,STM3388
1853,STM2388,STM2405
1854,STM2818,STM4068
1855,STM0191,STM3448
1856,STM0401,STM4232
1857,STM2777,STM4359
1858,STM0438,STM2586
1859,STM4490,STM4493
1860,STM0756,STM0776
1861,STM0975,STM3529
1862,STM1527,STM2586
1863,STM3177,STM3707
1864,STM1178,STM1981
1865,STM3529,STM4115
1866,STM0942,STM1817
1867,STM1007,STM2702
1868,STM1630,STM2574
1869,STM0813,STM4076
1870,STM2670,STM3859
1871,STM2973,STM3163
1872,STM2684,STM3958
1873,STM0946,STM2915
1874,STM1527,STM4078
1875,STM1246,STM3764
1876,STM1731,STM4118
1877,STM2860,STM3364
1878,STM0385,STM1697
1879,STM0237,STM1706
1880,STM0268,STM0269
1881,STM0226,STM0229
1882,STM1444,STM2395
1883,STM0664,STM3046
1884,STM0525,STM3561
1885,STM0523,STM2777
1886,STM0999,STM1318
1887,STM3355,STM3358
1888,STM0012,STM1172
1889,STM0049,STM0938
1890,STM2954.1n,STM4030.S
1891,STM2740,STM4498
1892,STM1111,STM2617
1893,STM1882,STM3030
1894,STM3211.S,STM3502
1895,STM2912,STM3502
1896,STM0759,STM1079
1897,STM2575,STM2688
1898,STM0958,STM4055
1899,STM0208,STM2369
1900,STM1088,STM1409
1901,STM1962,STM1974
1902,STM0049,STM0992
1903,STM2739,STM2758
1904,STM2368,STM2964
1905,STM0131,STM0960
1906,STM1634,STM4449
1907,STM0132,STM3372
1908,STM1751,STM2272
1909,STM2251,STM3814
1910,STM0112,STM4100
1911,STM2667,STM4248
1912,STM1380,STM3030
1913,STM1563,STM1751
1914,STM2071,STM2075
1915,STM2886,STM2892
1916,STM2676,STM3429
1917,STM1246,STM3595
1918,STM4524,STM4526
1919,STM1817,STM3835
1920,STM2455,STM2460
1921,STM3505,STM3506
1922,STM3962,STM4026
1923,STM4229,STM4231
1924,STM0133,STM2269
1925,STM2896,STM2900
1926,STM1070,STM3551
1927,STM0359,STM1478
1928,STM2887,STM2890
1929,STM0081,STM4218
1930,STM0731,STM2951
1931,STM0276,STM3131
1932,STM0322,STM1058
1933,STM0894,STM4203
1934,STM2865,STM2871
1935,STM1298,STM3835
1936,STM0893,STM2613
1937,STM0112,STM1723
1938,STM0451,STM2272
1939,STM1704,STM3592
1940,STM3850,STM3852
1941,STM0366,STM4486
1942,STM0614,STM1801
1943,STM4146,STM4152
1944,STM2829,STM4246
1945,STM0628,STM4456
1946,STM0207,STM4077
1947,STM0284,STM0291
1948,STM2019,STM2028
1949,STM0766,STM2921
1950,STM0595,STM1824
1951,STM0727,STM4110
1952,STM0012,STM4055
1953,STM0425,STM2568
1954,STM1091,STM2895
1955,STM0214,STM2561
1956,STM1902,STM1904
1957,STM3098,STM4057
1958,STM1767,STM1916
1959,STM0199,STM1383
1960,STM3025,STM3026
1961,STM0112,STM4425
1962,STM0558,STM1594
1963,STM0144,STM2998
1964,STM0434,STM4068
1965,STM1005,STM2234
1966,STM3423,STM4525
1967,STM1131,STM1132
1968,STM0337,STM4117
1969,STM2329,STM3481
1970,STM1318,STM1563
1971,STM0021,STM2755
1972,STM1593,STM1841
1973,STM0432,STM0785
1974,STM0005,STM0006
1975,STM0978,STM1959
1976,STM1682,STM4106
1977,STM0131,STM3570
1978,STM1344,STM1987
1979,STM3977,STM4258
1980,STM2706,STM3030
1981,STM2954,STM3777
1982,STM3284,STM3288
1983,STM2075,STM3486
1984,STM1392,STM2876
1985,STM0378,STM1212
1986,STM3251,STM3256
1987,STM1748,STM3271
1988,STM0132,STM0960
1989,STM3522,STM4172
1990,STM3181,STM3183
1991,STM0557,STM2743
1992,STM2899,STM4257
1993,STM3777,STM4032.2N
1994,STM0991,STM0992
1995,STM0585,STM0745
1996,STM2045,STM2056
1997,STM0958,STM1935
1998,STM2232,STM2530
1999,STM4359,STM4360
2000,STM0302,STM2605
2001,STM4122,STM4463
2002,STM3065,STM3099
2003,STM2260,STM2306
2004,STM2114,STM2118
2005,STM0385,STM1526
2006,STM0131,STM3060
2007,STM4077,STM4078
2008,STM2556,STM2777
2009,STM1393,STM2287
2010,STM1355,STM3830
2011,STM2599,STM2697
2012,STM0712,STM0713
2013,STM2667,STM3486
2014,STM0122,STM0131
2015,STM1234.S,STM3843
2016,STM3044,STM3948
2017,STM4007,STM4100
2018,STM3423,STM3440
2019,STM3034,STM4437
2020,STM2790,STM3219
2021,STM1882,STM3026
2022,STM3273,STM3274
2023,STM0153,STM2405
2024,STM2870,STM2897
2025,STM1005,STM1007
2026,STM0133,STM1982
2027,STM0973,STM2472
2028,STM2055,STM2456
2029,STM2379,STM3297
2030,STM2488,STM2663
2031,STM1956,STM3217
2032,STM2773,STM2861
2033,STM3590,STM3615
2034,STM1760,STM4529
2035,STM2158,STM2160
2036,STM2636,STM3993
2037,STM2882,STM2883
2038,STM1725,STM1726
2039,STM1231,STM2924
2040,STM0431,STM3589
2041,STM3568,STM4329
2042,STM3938,STM4167
2043,STM3782,STM3828
2044,STM1514,STM2327
2045,STM1997,STM3838
2046,STM2048,STM2055
2047,STM0480,STM2685
2048,STM0167,STM0630
2049,STM2090,STM3248
2050,STM1173,STM1973
2051,STM1056,STM4437
2052,STM0956,STM0957
2053,STM2440,STM2441
2054,STM1403,STM2138
2055,STM1910,STM2168
2056,STM1610,STM1728
2057,STM2829,STM3951
2058,STM3418,STM3429
2059,STM0964,STM4277
2060,STM4228,STM4232
2061,STM4333,STM4337
2062,STM1995,STM2272
2063,STM1272,STM1274
2064,STM3617,STM3618
2065,STM0191,STM1340
2066,STM0514,STM3385
2067,STM4490,STM4500
2068,STM1166,STM3233
2069,STM0704,STM1720
2070,STM0611,STM2755
2071,STM0313,STM3110
2072,STM1224,STM1392
2073,STM2777,STM3584
2074,STM1913,STM1977
2075,STM2865,STM4260
2076,STM0432,STM1544
2077,STM0894,STM2624
2078,STM2272,STM3835
2079,STM0732,STM2777
2080,STM2099,STM2107
2081,STM0449,STM4329
2082,STM2067,STM2829
2083,STM3590,STM3613
2084,STM3630,STM3930
2085,STM1571,STM4489
2086,STM3417,STM3418
2087,STM3572,STM3735
2088,STM4093,STM4529
2089,STM2352,STM4230
2090,STM1970,STM1981
2091,STM1343,STM4333
2092,STM0138,STM2061
2093,STM2559,STM3807
2094,STM2110,STM3925
2095,STM1572,STM2777
2096,STM0999,STM4351
2097,STM2066,STM2867
2098,STM3969,STM4513
2099,STM2640,STM4060
2100,STM1583,STM2865
2101,STM0102,STM0321
2102,STM1088,STM1406
2103,STM2695,STM2712
2104,STM3486,STM3859
2105,STM3749,STM4021
2106,STM1997,STM4330
2107,STM1431,STM4266
2108,STM2640,STM3568
2109,STM0043,STM1429
2110,STM2067,STM2098
2111,STM2441,STM2935
2112,STM3281,STM4264
2113,STM2083,STM2097
2114,STM0788,STM0791
2115,STM0889,STM0890
2116,STM2672,STM3615
2117,STM1061,STM2980
2118,STM2721,STM3098
2119,STM1479,STM4126
2120,STM1337,STM1909
2121,STM0587,STM0598
2122,STM0292,STM2149
2123,STM1005,STM4044
2124,STM1348,STM1933
2125,STM3061,STM4114
2126,STM0423,STM1736
2127,STM4417,STM4436
2128,STM2271,STM3502
2129,STM0703,STM3787
2130,STM4256,STM4257
2131,STM1554,STM4044
2132,STM3263,STM3317
2133,STM1595,STM3156
2134,STM2111,STM2114
2135,STM2892,STM2896
2136,STM0133,STM4093
2137,STM3046,STM3692
2138,STM0133,STM3060
2139,STM0756,STM2641
2140,STM4465,STM4471
2141,STM0158,STM2777
2142,STM1051,STM4210
2143,STM0604,STM3121
2144,STM0200,STM0202
2145,STM1646,STM3673
2146,STM2101,STM2106
2147,STM0305,STM2549
2148,STM0493,STM4517
2149,STM2090,STM2096
2150,STM1297,STM4285
2151,STM2503,STM4264
2152,STM2891,STM2894
2153,STM2879,STM2894
2154,STM3321,STM3323
2155,STM2032,STM2058
2156,STM3475,STM3476
2157,STM1271,STM4367
2158,STM3712,STM3718
2159,STM1369,STM1372
2160,STM4067,STM4114
2161,STM2164,STM2790
2162,STM0844,STM3106
2163,STM2203,STM4237
2164,STM3020,STM3065
2165,STM0960,STM2330
2166,STM3513,STM4231
2167,STM0158,STM0737
2168,STM3469,STM3653
2169,STM4527,STM4528
2170,STM3344,STM3433
2171,STM0984,STM1995
2172,STM1555,STM3745
2173,STM0999,STM2777
2174,STM2059,STM2292
2175,STM0123,STM4137
2176,STM0145,STM0645
2177,STM3123,STM3777
2178,STM3813,STM4167
2179,STM1707,STM1725
2180,STM0385,STM1144
2181,STM0175,STM4595
2182,STM3557,STM3856
2183,STM0557,STM2730
2184,STM0999,STM3014
2185,STM1302,STM2829
2186,STM0902,STM1407
2187,STM0132,STM0446
2188,STM1658,STM3061
2189,STM0856,STM0857
2190,STM1959,STM1974
