,Interactor_A_ID,Interactor_B_ID,weight
3123,STM4466,STM0067,645
3124,STM0067,STM4469,863
3125,STM4469,STM0067,863
3126,STM0067,STM4475,168
3127,STM4475,STM0067,168
3128,STM0067,STM4539,615
3129,STM4539,STM0067,615
3130,STM0068,STM0101,156
3131,STM0101,STM0068,156
3132,STM0068,STM2001,212
3133,STM2001,STM0068,212
3134,STM0068,STM3466,223
3135,STM3466,STM0068,223
3136,STM0068,STM3584,209
3137,STM3584,STM0068,209
3138,STM0068,STM3677,156
3139,STM3677,STM0068,156
3140,STM0068,STM4388,156
3141,STM4388,STM0068,156
3142,STM0069,STM0154,255
3143,STM0154,STM0069,255
3144,STM0069,STM0171,300
3145,STM0171,STM0069,300
3146,STM0069,STM0501,287
3147,STM0501,STM0069,287
3148,STM0069,STM0564,255
3149,STM0564,STM0069,255
3150,STM0069,STM0933,325
3151,STM0933,STM0069,325
3152,STM0069,STM1651,360
3153,STM1651,STM0069,360
3154,STM0069,STM1678,325
3155,STM1678,STM0069,325
3156,STM0069,STM2049,164
3157,STM2049,STM0069,164
3158,STM0069,STM2316,197
3159,STM2316,STM0069,197
3160,STM0069,STM2320,214
3161,STM2320,STM0069,214
3162,STM0069,STM2321,360
3163,STM2321,STM0069,360
3164,STM0069,STM2322,159
3165,STM2322,STM0069,159
3166,STM0069,STM2323,615
3167,STM2323,STM0069,615
3168,STM0069,STM2324,600
3169,STM2324,STM0069,600
3170,STM0069,STM2325,615
3171,STM2325,STM0069,615
3172,STM0069,STM2326,151
3173,STM2326,STM0069,151
3174,STM0069,STM2327,614
3175,STM2327,STM0069,614
3176,STM0069,STM2464,164
3177,STM2464,STM0069,164
3178,STM0069,STM2555,482
3179,STM2555,STM0069,482
3180,STM0069,STM2848,360
3181,STM2848,STM0069,360
3182,STM0069,STM3268,325
3183,STM3268,STM0069,325
3184,STM0069,STM3511,194
3185,STM3511,STM0069,194
3186,STM0069,STM3597,255
3187,STM3597,STM0069,255
3188,STM0069,STM3865,486
3189,STM3865,STM0069,486
3190,STM0069,STM4126,255
3191,STM4126,STM0069,255
3192,STM0069,STM4363,287
3193,STM4363,STM0069,287
3194,STM0069,STM4364,287
3195,STM4364,STM0069,287
3196,STM0069,STM4401,325
3197,STM4401,STM0069,325
3198,STM0070,STM0113,558
3199,STM0113,STM0070,558
3200,STM0070,STM0153,500
3201,STM0153,STM0070,500
3202,STM0070,STM0216,203
3203,STM0216,STM0070,203
3204,STM0070,STM0309,905
3205,STM0309,STM0070,905
3206,STM0070,STM0332,243
3207,STM0332,STM0070,243
3208,STM0070,STM0368,608
3209,STM0368,STM0070,608
3210,STM0070,STM0369,464
3211,STM0369,STM0070,464
3212,STM0070,STM0371,463
3213,STM0371,STM0070,463
3214,STM0070,STM0458,167
3215,STM0458,STM0070,167
3216,STM0070,STM0519,256
3217,STM0519,STM0070,256
3218,STM0070,STM0529,458
3219,STM0529,STM0070,458
3220,STM0070,STM0530,458
3221,STM0530,STM0070,458
3222,STM0070,STM0588,459
3223,STM0588,STM0070,459
3224,STM0070,STM0691,399
3225,STM0691,STM0070,399
3226,STM0070,STM0696,243
3227,STM0696,STM0070,243
3228,STM0070,STM0730,464
3229,STM0730,STM0070,464
3230,STM0070,STM0734,399
3231,STM0734,STM0070,399
3232,STM0070,STM0735,307
3233,STM0735,STM0070,307
3234,STM0070,STM0737,500
3235,STM0737,STM0070,500
3236,STM0070,STM0738,500
3237,STM0738,STM0070,500
3238,STM0070,STM0739,458
3239,STM0739,STM0070,458
3240,STM0070,STM0768,679
3241,STM0768,STM0070,679
3242,STM0070,STM1099,952
3243,STM1099,STM0070,952
3244,STM0070,STM1191,207
3245,STM1191,STM0070,207
3246,STM0070,STM1197,398
3247,STM1197,STM0070,398
3248,STM0070,STM1238,347
3249,STM1238,STM0070,347
3250,STM0070,STM1291,190
3251,STM1291,STM0070,190
3252,STM0070,STM1318,182
3253,STM1318,STM0070,182
3254,STM0070,STM1335,174
3255,STM1335,STM0070,174
3256,STM0070,STM1336,207
3257,STM1336,STM0070,207
3258,STM0070,STM1357,463
3259,STM1357,STM0070,463
3260,STM0070,STM1469,159
3261,STM1469,STM0070,159
3262,STM0070,STM1651,661
3263,STM1651,STM0070,661
3264,STM0070,STM1712,188
3265,STM1712,STM0070,188
3266,STM0070,STM1736,667
3267,STM1736,STM0070,667
3268,STM0070,STM1754,315
3269,STM1754,STM0070,315
3270,STM0070,STM2224,166
3271,STM2224,STM0070,166
3272,STM0070,STM2308,243
3273,STM2308,STM0070,243
3274,STM0070,STM2338,645
3275,STM2338,STM0070,645
3276,STM0070,STM2378,398
3277,STM2378,STM0070,398
3278,STM0070,STM2388,897
3279,STM2388,STM0070,897
3280,STM0070,STM2389,225
3281,STM2389,STM0070,225
3282,STM0070,STM2430,167
3283,STM2430,STM0070,167
3284,STM0070,STM2440,167
3285,STM2440,STM0070,167
3286,STM0070,STM2466,458
3287,STM2466,STM0070,458
3288,STM0070,STM2472,458
3289,STM2472,STM0070,458
3290,STM0070,STM2547,188
3291,STM2547,STM0070,188
3292,STM0070,STM2548,307
3293,STM2548,STM0070,307
3294,STM0070,STM2581,381
3295,STM2581,STM0070,381
3296,STM0070,STM2651,500
3297,STM2651,STM0070,500
3298,STM0070,STM2673,210
3299,STM2673,STM0070,210
3300,STM0070,STM2676,212
3301,STM2676,STM0070,212
3302,STM0070,STM2918,256
3303,STM2918,STM0070,256
3304,STM0070,STM3019,669
3305,STM3019,STM0070,669
3306,STM0070,STM3118,516
3307,STM3118,STM0070,516
3308,STM0070,STM3248,256
3309,STM3248,STM0070,256
3310,STM0070,STM3283,212
3311,STM3283,STM0070,212
3312,STM0070,STM3303,212
3313,STM3303,STM0070,212
3314,STM0070,STM3304,207
3315,STM3304,STM0070,207
3316,STM0070,STM3344,212
3317,STM3344,STM0070,212
3318,STM0070,STM3345,209
3319,STM3345,STM0070,209
3320,STM0070,STM3351,679
3321,STM3351,STM0070,679
3322,STM0070,STM3352,458
3323,STM3352,STM0070,458
3324,STM0070,STM3376,928
3325,STM3376,STM0070,928
3326,STM0070,STM3379,458
3327,STM3379,STM0070,458
3328,STM0070,STM3380,907
3329,STM3380,STM0070,907
3330,STM0070,STM3414,212
3331,STM3414,STM0070,212
3332,STM0070,STM3416,207
3333,STM3416,STM0070,207
3334,STM0070,STM3417,210
3335,STM3417,STM0070,210
3336,STM0070,STM3418,209
3337,STM3418,STM0070,209
3338,STM0070,STM3421,212
3339,STM3421,STM0070,212
3340,STM0070,STM3422,205
3341,STM3422,STM0070,205
3342,STM0070,STM3423,212
3343,STM3423,STM0070,212
3344,STM0070,STM3425,197
3345,STM3425,STM0070,197
3346,STM0070,STM3426,210
3347,STM3426,STM0070,210
3348,STM0070,STM3427,209
3349,STM3427,STM0070,209
3350,STM0070,STM3428,206
3351,STM3428,STM0070,206
3352,STM0070,STM3429,202
3353,STM3429,STM0070,202
3354,STM0070,STM3430,210
3355,STM3430,STM0070,210
3356,STM0070,STM3431,203
3357,STM3431,STM0070,203
3358,STM0070,STM3433,209
3359,STM3433,STM0070,209
3360,STM0070,STM3434,153
3361,STM3434,STM0070,153
3362,STM0070,STM3435,209
3363,STM3435,STM0070,209
3364,STM0070,STM3436,210
3365,STM3436,STM0070,210
3366,STM0070,STM3437,209
3367,STM3437,STM0070,209
3368,STM0070,STM3439,208
3369,STM3439,STM0070,208
3370,STM0070,STM3440,212
3371,STM3440,STM0070,212
3372,STM0070,STM3441,188
3373,STM3441,STM0070,188
3374,STM0070,STM3447,211
3375,STM3447,STM0070,211
3376,STM0070,STM3448,195
3377,STM3448,STM0070,195
3378,STM0070,STM3509,243
3379,STM3509,STM0070,243
3380,STM0070,STM3727,210
3381,STM3727,STM0070,210
3382,STM0070,STM3728,210
3383,STM3728,STM0070,210
3384,STM0070,STM3943,190
3385,STM3943,STM0070,190
3386,STM0070,STM3982,669
3387,STM3982,STM0070,669
3388,STM0070,STM3983,899
3389,STM3983,STM0070,899
3390,STM0070,STM4023,256
3391,STM4023,STM0070,256
3392,STM0070,STM4149,205
3393,STM4149,STM0070,205
3394,STM0070,STM4150,190
3395,STM4150,STM0070,190
3396,STM0070,STM4151,205
3397,STM4151,STM0070,205
3398,STM0070,STM4152,190
3399,STM4152,STM0070,190
3400,STM0070,STM4183,670
3401,STM4183,STM0070,670
3402,STM0070,STM4275,463
3403,STM4275,STM0070,463
3404,STM0070,STM4340,463
3405,STM4340,STM0070,463
3406,STM0070,STM4341,463
3407,STM4341,STM0070,463
3408,STM0070,STM4342,307
3409,STM4342,STM0070,307
3410,STM0070,STM4343,399
3411,STM4343,STM0070,399
3412,STM0070,STM4377,993
3413,STM4377,STM0070,993
3414,STM0070,STM4391,210
3415,STM4391,STM0070,210
3416,STM0070,STM4394,161
3417,STM4394,STM0070,161
3418,STM0071,STM0113,375
3419,STM0113,STM0071,375
3420,STM0071,STM0153,276
3421,STM0153,STM0071,276
3422,STM0071,STM0232,379
3423,STM0232,STM0071,379
3424,STM0071,STM0318,360
3425,STM0318,STM0071,360
3426,STM0071,STM0369,276
3427,STM0369,STM0071,276
3428,STM0071,STM0371,531
3429,STM0371,STM0071,531
3430,STM0071,STM0490,394
3431,STM0490,STM0071,394
3432,STM0071,STM0505,398
3433,STM0505,STM0071,398
3434,STM0071,STM0527,581
3435,STM0527,STM0071,581
3436,STM0071,STM0529,224
3437,STM0529,STM0071,224
3438,STM0071,STM0530,224
3439,STM0530,STM0071,224
3440,STM0071,STM0588,430
3441,STM0588,STM0071,430
3442,STM0071,STM0730,276
3443,STM0730,STM0071,276
3444,STM0071,STM0737,276
3445,STM0737,STM0071,276
3446,STM0071,STM0738,275
3447,STM0738,STM0071,275
3448,STM0071,STM0739,224
3449,STM0739,STM0071,224
3450,STM0071,STM0791,379
3451,STM0791,STM0071,379
3452,STM0071,STM0794,182
3453,STM0794,STM0071,182
3454,STM0071,STM0938,161
3455,STM0938,STM0071,161
3456,STM0071,STM1194,530
3457,STM1194,STM0071,530
3458,STM0071,STM1197,457
3459,STM1197,STM0071,457
3460,STM0071,STM1209,193
3461,STM1209,STM0071,193
3462,STM0071,STM1357,158
3463,STM1357,STM0071,158
3464,STM0071,STM1380,495
3465,STM1380,STM0071,495
3466,STM0071,STM1436,276
3467,STM1436,STM0071,276
3468,STM0071,STM1511,203
3469,STM1511,STM0071,203
3470,STM0071,STM1623,263
3471,STM1623,STM0071,263
3472,STM0071,STM1741,280
3473,STM1741,STM0071,280
3474,STM0071,STM1780,379
3475,STM1780,STM0071,379
3476,STM0071,STM1898,192
3477,STM1898,STM0071,192
3478,STM0071,STM2166,193
3479,STM2166,STM0071,193
3480,STM0071,STM2378,457
3481,STM2378,STM0071,457
3482,STM0071,STM2388,365
3483,STM2388,STM0071,365
3484,STM0071,STM2389,224
3485,STM2389,STM0071,224
3486,STM0071,STM2391,483
3487,STM2391,STM0071,483
3488,STM0071,STM2547,360
3489,STM2547,STM0071,360
3490,STM0071,STM2649,152
3491,STM2649,STM0071,152
3492,STM0071,STM2651,275
3493,STM2651,STM0071,275
3494,STM0071,STM3019,224
3495,STM3019,STM0071,224
3496,STM0071,STM3036,394
3497,STM3036,STM0071,394
3498,STM0071,STM3079,495
3499,STM3079,STM0071,495
3500,STM0071,STM3119,530
3501,STM3119,STM0071,530
3502,STM0071,STM3137,152
3503,STM3137,STM0071,152
3504,STM0071,STM3168,458
3505,STM3168,STM0071,458
3506,STM0071,STM3219,303
3507,STM3219,STM0071,303
3508,STM0071,STM3352,225
3509,STM3352,STM0071,225
3510,STM0071,STM3379,225
3511,STM3379,STM0071,225
3512,STM0071,STM3380,379
3513,STM3380,STM0071,379
3514,STM0071,STM3500,374
3515,STM3500,STM0071,374
3516,STM0071,STM3618,311
3517,STM3618,STM0071,311
3518,STM0071,STM3619,311
3519,STM3619,STM0071,311
3520,STM0071,STM3961,495
3521,STM3961,STM0071,495
3522,STM0071,STM3982,224
3523,STM3982,STM0071,224
3524,STM0071,STM3983,365
3525,STM3983,STM0071,365
3526,STM0071,STM4032,394
3527,STM4032,STM0071,394
3528,STM0071,STM4159,182
3529,STM4159,STM0071,182
3530,STM0071,STM4183,370
3531,STM4183,STM0071,370
3532,STM0071,STM4275,531
3533,STM4275,STM0071,531
3534,STM0071,STM4380,360
3535,STM4380,STM0071,360
3536,STM0072,STM0247,165
3537,STM0247,STM0072,165
3538,STM0072,STM0291,159
3539,STM0291,STM0072,159
3540,STM0072,STM0292,159
3541,STM0292,STM0072,159
3542,STM0072,STM0415,198
3543,STM0415,STM0072,198
3544,STM0072,STM0511,165
3545,STM0511,STM0072,165
3546,STM0072,STM0690,720
3547,STM0690,STM0072,720
3548,STM0072,STM0734,162
3549,STM0734,STM0072,162
3550,STM0072,STM0801,182
3551,STM0801,STM0072,182
3552,STM0072,STM0843,597
3553,STM0843,STM0072,597
3554,STM0072,STM0973,597
3555,STM0973,STM0072,597
3556,STM0072,STM1651,844
3557,STM1651,STM0072,844
3558,STM0072,STM1669,264
3559,STM1669,STM0072,264
3560,STM0072,STM2167,185
3561,STM2167,STM0072,185
3562,STM0072,STM2187,720
3563,STM2187,STM0072,720
3564,STM0072,STM2532,264
3565,STM2532,STM0072,264
3566,STM0072,STM3048,185
3567,STM3048,STM0072,185
3568,STM0072,STM4114,597
3569,STM4114,STM0072,597
3570,STM0072,STM4150,174
3571,STM4150,STM0072,174
3572,STM0072,STM4343,162
3573,STM4343,STM0072,162
3574,STM0073,STM0075,452
3575,STM0075,STM0073,452
3576,STM0073,STM0076,489
3577,STM0076,STM0073,489
3578,STM0073,STM0153,638
3579,STM0153,STM0073,638
3580,STM0073,STM0154,361
3581,STM0154,STM0073,361
3582,STM0073,STM0235,399
3583,STM0235,STM0073,399
3584,STM0073,STM0371,195
3585,STM0371,STM0073,195
3586,STM0073,STM0505,421
3587,STM0505,STM0073,421
3588,STM0073,STM0519,338
3589,STM0519,STM0073,338
3590,STM0073,STM0564,361
3591,STM0564,STM0073,361
3592,STM0073,STM0588,406
3593,STM0588,STM0073,406
3594,STM0073,STM0736,251
3595,STM0736,STM0073,251
3596,STM0073,STM0766,339
3597,STM0766,STM0073,339
3598,STM0073,STM0768,398
3599,STM0768,STM0073,398
3600,STM0073,STM0855,452
3601,STM0855,STM0073,452
3602,STM0073,STM0856,489
3603,STM0856,STM0073,489
3604,STM0073,STM0933,151
3605,STM0933,STM0073,151
3606,STM0073,STM1099,422
3607,STM1099,STM0073,422
3608,STM0073,STM1196,268
3609,STM1196,STM0073,268
3610,STM0073,STM1353,489
3611,STM1353,STM0073,489
3612,STM0073,STM1354,452
3613,STM1354,STM0073,452
3614,STM0073,STM1357,527
3615,STM1357,STM0073,527
3616,STM0073,STM1435,399
3617,STM1435,STM0073,399
3618,STM0073,STM1577,337
3619,STM1577,STM0073,337
3620,STM0073,STM1578,337
3621,STM1578,STM0073,337
3622,STM0073,STM1580,337
3623,STM1580,STM0073,337
3624,STM0073,STM1651,584
3625,STM1651,STM0073,584
3626,STM0073,STM1678,151
3627,STM1678,STM0073,151
3628,STM0073,STM1741,279
3629,STM1741,STM0073,279
3630,STM0073,STM1761,337
3631,STM1761,STM0073,337
3632,STM0073,STM1763,337
3633,STM1763,STM0073,337
3634,STM0073,STM1764,337
3635,STM1764,STM0073,337
3636,STM0073,STM2047,459
3637,STM2047,STM0073,459
3638,STM0073,STM2316,371
3639,STM2316,STM0073,371
3640,STM0073,STM2317,372
3641,STM2317,STM0073,372
3642,STM0073,STM2321,216
3643,STM2321,STM0073,216
3644,STM0073,STM2322,371
3645,STM2322,STM0073,371
3646,STM0073,STM2323,370
3647,STM2323,STM0073,370
3648,STM0073,STM2324,371
3649,STM2324,STM0073,371
3650,STM0073,STM2325,371
3651,STM2325,STM0073,371
3652,STM0073,STM2326,426
3653,STM2326,STM0073,426
3654,STM0073,STM2327,425
3655,STM2327,STM0073,425
3656,STM0073,STM2328,372
3657,STM2328,STM0073,372
3658,STM0073,STM2388,614
3659,STM2388,STM0073,614
3660,STM0073,STM2389,809
3661,STM2389,STM0073,809
3662,STM0073,STM2651,427
3663,STM2651,STM0073,427
3664,STM0073,STM2792,379
3665,STM2792,STM0073,379
3666,STM0073,STM2848,216
3667,STM2848,STM0073,216
3668,STM0073,STM2881,268
3669,STM2881,STM0073,268
3670,STM0073,STM2918,189
3671,STM2918,STM0073,189
3672,STM0073,STM3019,579
3673,STM3019,STM0073,579
3674,STM0073,STM3117,399
3675,STM3117,STM0073,399
3676,STM0073,STM3119,663
3677,STM3119,STM0073,663
3678,STM0073,STM3248,338
3679,STM3248,STM0073,338
3680,STM0073,STM3268,151
3681,STM3268,STM0073,151
3682,STM0073,STM3351,398
3683,STM3351,STM0073,398
3684,STM0073,STM3352,394
3685,STM3352,STM0073,394
3686,STM0073,STM3353,339
3687,STM3353,STM0073,339
3688,STM0073,STM3376,254
3689,STM3376,STM0073,254
3690,STM0073,STM3379,394
3691,STM3379,STM0073,394
3692,STM0073,STM3380,499
3693,STM3380,STM0073,499
3694,STM0073,STM3474,431
3695,STM3474,STM0073,431
3696,STM0073,STM3475,408
3697,STM3475,STM0073,408
3698,STM0073,STM3597,361
3699,STM3597,STM0073,361
3700,STM0073,STM3982,579
3701,STM3982,STM0073,579
3702,STM0073,STM3983,614
3703,STM3983,STM0073,614
3704,STM0073,STM4023,519
3705,STM4023,STM0073,519
3706,STM0073,STM4072,171
3707,STM4072,STM0073,171
3708,STM0073,STM4126,361
3709,STM4126,STM0073,361
3710,STM0073,STM4245,254
3711,STM4245,STM0073,254
3712,STM0073,STM4275,195
3713,STM4275,STM0073,195
3714,STM0073,STM4330,218
3715,STM4330,STM0073,218
3716,STM0073,STM4401,151
3717,STM4401,STM0073,151
3718,STM0074,STM2809,899
3719,STM2809,STM0074,899
3720,STM0074,STM2810,874
3721,STM2810,STM0074,874
3722,STM0074,STM2811,899
3723,STM2811,STM0074,899
3724,STM0075,STM0076,787
3725,STM0076,STM0075,787
3726,STM0075,STM0078,276
3727,STM0078,STM0075,276
3728,STM0075,STM0309,452
3729,STM0309,STM0075,452
3730,STM0075,STM0817,172
3731,STM0817,STM0075,172
3732,STM0075,STM0856,787
3733,STM0856,STM0075,787
3734,STM0075,STM0857,452
3735,STM0857,STM0075,452
3736,STM0075,STM0858,276
3737,STM0858,STM0075,276
3738,STM0075,STM1351,276
3739,STM1351,STM0075,276
3740,STM0075,STM1353,787
3741,STM1353,STM0075,787
3742,STM0075,STM1356,452
3743,STM1356,STM0075,452
3744,STM0075,STM3915,160
3745,STM3915,STM0075,160
3746,STM0075,STM4329,189
3747,STM4329,STM0075,189
3748,STM0075,STM4377,452
3749,STM4377,STM0075,452
3750,STM0076,STM0078,276
3751,STM0078,STM0076,276
3752,STM0076,STM0096,243
3753,STM0096,STM0076,243
3754,STM0076,STM0309,489
3755,STM0309,STM0076,489
3756,STM0076,STM0596,157
3757,STM0596,STM0076,157
3758,STM0076,STM0732,172
3759,STM0732,STM0076,172
3760,STM0076,STM0768,403
3761,STM0768,STM0076,403
3762,STM0076,STM0855,787
3763,STM0855,STM0076,787
3764,STM0076,STM0857,489
3765,STM0857,STM0076,489
3766,STM0076,STM0858,276
3767,STM0858,STM0076,276
3768,STM0076,STM1351,276
3769,STM1351,STM0076,276
3770,STM0076,STM1354,787
3771,STM1354,STM0076,787
3772,STM0076,STM1356,489
3773,STM1356,STM0076,489
3774,STM0076,STM1651,490
3775,STM1651,STM0076,490
3776,STM0076,STM3351,403
3777,STM3351,STM0076,403
3778,STM0076,STM3352,403
3779,STM3352,STM0076,403
3780,STM0076,STM3359,166
3781,STM3359,STM0076,166
3782,STM0076,STM3379,403
3783,STM3379,STM0076,403
3784,STM0076,STM3515,150
3785,STM3515,STM0076,150
3786,STM0076,STM3682,159
3787,STM3682,STM0076,159
3788,STM0076,STM3867,190
3789,STM3867,STM0076,190
3790,STM0076,STM3917,157
3791,STM3917,STM0076,157
3792,STM0076,STM4056,182
3793,STM4056,STM0076,182
3794,STM0076,STM4329,167
3795,STM4329,STM0076,167
3796,STM0076,STM4377,489
3797,STM4377,STM0076,489
3798,STM0076,STM4408,165
3799,STM4408,STM0076,165
3800,STM0077,STM0423,414
3801,STM0423,STM0077,414
3802,STM0077,STM0589,172
3803,STM0589,STM0077,172
3804,STM0077,STM3171,226
3805,STM3171,STM0077,226
3806,STM0077,STM3305,414
3807,STM3305,STM0077,414
3808,STM0077,STM3672,226
3809,STM3672,STM0077,226
3810,STM0077,STM4052,226
3811,STM4052,STM0077,226
3812,STM0077,STM4090,355
3813,STM4090,STM0077,355
3814,STM0077,STM4234,427
3815,STM4234,STM0077,427
3816,STM0078,STM0588,177
3817,STM0588,STM0078,177
3818,STM0078,STM0774,175
3819,STM0774,STM0078,175
3820,STM0078,STM0776,219
3821,STM0776,STM0078,219
3822,STM0078,STM0855,276
3823,STM0855,STM0078,276
3824,STM0078,STM0856,276
3825,STM0856,STM0078,276
3826,STM0078,STM0945,176
3827,STM0945,STM0078,176
3828,STM0078,STM1260,151
3829,STM1260,STM0078,151
3830,STM0078,STM1353,276
3831,STM1353,STM0078,276
3832,STM0078,STM1354,276
3833,STM1354,STM0078,276
3834,STM0078,STM1663,151
3835,STM1663,STM0078,151
3836,STM0078,STM2299,171
3837,STM2299,STM0078,171
3838,STM0078,STM2647,171
3839,STM2647,STM0078,171
3840,STM0078,STM2928,158
3841,STM2928,STM0078,158
3842,STM0078,STM3100,174
3843,STM3100,STM0078,174
3844,STM0078,STM3137,171
3845,STM3137,STM0078,171
3846,STM0078,STM3183,171
3847,STM3183,STM0078,171
3848,STM0078,STM3233,177
3849,STM3233,STM0078,177
3850,STM0078,STM3273,174
3851,STM3273,STM0078,174
3852,STM0078,STM3486,170
3853,STM3486,STM0078,170
3854,STM0078,STM3584,219
3855,STM3584,STM0078,219
3856,STM0078,STM3684,174
3857,STM3684,STM0078,174
3858,STM0078,STM4137,171
3859,STM4137,STM0078,171
3860,STM0078,STM4225,620
3861,STM4225,STM0078,620
3862,STM0078,STM4378,175
3863,STM4378,STM0078,175
3864,STM0079,STM0397,193
3865,STM0397,STM0079,193
3866,STM0079,STM1683,209
3867,STM1683,STM0079,209
3868,STM0079,STM1928,198
3869,STM1928,STM0079,198
3870,STM0079,STM1929,199
3871,STM1929,STM0079,199
3872,STM0079,STM2543,182
3873,STM2543,STM0079,182
3874,STM0079,STM4009,199
3875,STM4009,STM0079,199
3876,STM0084,STM0087,251
3877,STM0087,STM0084,251
3878,STM0084,STM0506,377
3879,STM0506,STM0084,377
3880,STM0084,STM0928,578
3881,STM0928,STM0084,578
3882,STM0084,STM1209,226
3883,STM1209,STM0084,226
3884,STM0084,STM1242,377
3885,STM1242,STM0084,377
3886,STM0084,STM1252,578
3887,STM1252,STM0084,578
3888,STM0084,STM1316,407
3889,STM1316,STM0084,407
3890,STM0084,STM2166,226
3891,STM2166,STM0084,226
3892,STM0084,STM3001,250
3893,STM3001,STM0084,250
3894,STM0084,STM3051,251
3895,STM3051,STM0084,251
3896,STM0084,STM3749,484
3897,STM3749,STM0084,484
3898,STM0084,STM3775,251
3899,STM3775,STM0084,251
3900,STM0084,STM3799,343
3901,STM3799,STM0084,343
3902,STM0084,STM4019,484
3903,STM4019,STM0084,484
3904,STM0084,STM4298,407
3905,STM4298,STM0084,407
3906,STM0085,STM0086,719
3907,STM0086,STM0085,719
3908,STM0085,STM0245,189
3909,STM0245,STM0085,189
3910,STM0085,STM0259,398
3911,STM0259,STM0085,398
3912,STM0085,STM0262,398
3913,STM0262,STM0085,398
3914,STM0085,STM0796,398
3915,STM0796,STM0085,398
3916,STM0085,STM1835,398
3917,STM1835,STM0085,398
3918,STM0085,STM2327,164
3919,STM2327,STM0085,164
3920,STM0085,STM2360,368
3921,STM2360,STM0085,368
3922,STM0085,STM2839,169
3923,STM2839,STM0085,169
3924,STM0085,STM2859,169
3925,STM2859,STM0085,169
3926,STM0085,STM3013,368
3927,STM3013,STM0085,368
3928,STM0085,STM3457,719
3929,STM3457,STM0085,719
3930,STM0085,STM3970,398
3931,STM3970,STM0085,398
3932,STM0086,STM0374,182
3933,STM0374,STM0086,182
3934,STM0086,STM0448,170
3935,STM0448,STM0086,170
3936,STM0086,STM0722,533
3937,STM0722,STM0086,533
3938,STM0086,STM1660,182
3939,STM1660,STM0086,182
3940,STM0086,STM1736,172
3941,STM1736,STM0086,172
3942,STM0086,STM2282,298
3943,STM2282,STM0086,298
3944,STM0086,STM2323,160
3945,STM2323,STM0086,160
3946,STM0086,STM2325,159
3947,STM2325,STM0086,159
3948,STM0086,STM3010,253
3949,STM3010,STM0086,253
3950,STM0086,STM3101,160
3951,STM3101,STM0086,160
3952,STM0086,STM3173,253
3953,STM3173,STM0086,253
3954,STM0086,STM3458,173
3955,STM3458,STM0086,173
3956,STM0086,STM3466,182
3957,STM3466,STM0086,182
3958,STM0086,STM3553,298
3959,STM3553,STM0086,298
3960,STM0086,STM3555,478
3961,STM3555,STM0086,478
3962,STM0086,STM3556,444
3963,STM3556,STM0086,444
3964,STM0086,STM3557,533
3965,STM3557,STM0086,533
3966,STM0086,STM3998,253
3967,STM3998,STM0086,253
3968,STM0086,STM4228,444
3969,STM4228,STM0086,444
3970,STM0086,STM4348,408
3971,STM4348,STM0086,408
3972,STM0086,STM4492,406
3973,STM4492,STM0086,406
3974,STM0086,STM4596,182
3975,STM4596,STM0086,182
3976,STM0087,STM0088,630
3977,STM0088,STM0087,630
3978,STM0087,STM0242,189
3979,STM0242,STM0087,189
3980,STM0087,STM0255,371
3981,STM0255,STM0087,371
3982,STM0087,STM0393,180
3983,STM0393,STM0087,180
3984,STM0087,STM0433,212
3985,STM0433,STM0087,212
3986,STM0087,STM0494,320
3987,STM0494,STM0087,320
3988,STM0087,STM0537,509
3989,STM0537,STM0087,509
3990,STM0087,STM0542,577
3991,STM0542,STM0087,577
